Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2019,2019 Annual,"Smoking - $50-$74,999",Oklahoma,21.0,14.2,-0.34,17.2,11.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Oregon,10.0,12.8,-0.78,15.8,9.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Pennsylvania,48.0,21.1,1.81,25.3,16.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Rhode Island,7.0,11.4,-1.22,14.7,8.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",South Carolina,19.0,14.0,-0.41,16.7,11.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",South Dakota,28.0,14.9,-0.12,19.2,10.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Tennessee,47.0,20.5,1.62,25.2,15.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Texas,36.0,16.5,0.37,21.1,11.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Utah,1.0,9.1,-1.93,11.1,7.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Vermont,12.0,13.0,-0.72,16.3,9.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Virginia,34.0,16.1,0.25,19.2,13.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Washington,6.0,10.5,-1.5,12.7,8.4,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",West Virginia,43.0,18.5,1.0,22.7,14.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Wisconsin,31.0,15.4,0.03,19.0,11.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Wyoming,28.0,14.9,-0.12,18.5,11.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",District of Columbia,,12.8,,17.8,7.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",United States,,15.3,,15.9,14.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Alabama,29.0,9.7,0.21,11.7,7.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Alaska,26.0,9.6,0.16,12.4,6.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Arizona,4.0,7.0,-1.2,8.7,5.4,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Arkansas,12.0,7.9,-0.73,10.7,5.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",California,8.0,7.7,-0.84,8.9,6.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Colorado,15.0,8.3,-0.52,9.6,7.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Connecticut,9.0,7.8,-0.79,8.9,6.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Delaware,46.0,11.9,1.36,14.3,9.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Florida,29.0,9.7,0.21,11.6,7.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Georgia,29.0,9.7,0.21,11.3,8.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Hawaii,20.0,9.0,-0.16,10.5,7.4,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Idaho,9.0,7.8,-0.79,10.3,5.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Illinois,37.0,10.2,0.47,12.1,8.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Indiana,47.0,12.7,1.78,14.8,10.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Iowa,34.0,10.0,0.37,11.3,8.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Kansas,19.0,8.9,-0.21,10.2,7.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Kentucky,48.0,13.7,2.0,16.5,10.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Louisiana,48.0,13.7,2.0,16.2,11.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Maine,17.0,8.8,-0.26,10.8,6.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Maryland,13.0,8.0,-0.68,9.1,7.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Massachusetts,9.0,7.8,-0.79,9.4,6.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Michigan,44.0,11.4,1.1,13.0,9.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Minnesota,24.0,9.3,0.0,10.2,8.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Mississippi,42.0,10.9,0.84,13.6,8.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Missouri,33.0,9.9,0.31,12.0,7.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Montana,5.0,7.2,-1.1,9.0,5.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Nebraska,26.0,9.6,0.16,11.1,8.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Nevada,37.0,10.2,0.47,13.4,7.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",New Hampshire,15.0,8.3,-0.52,10.4,6.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",New Jersey,34.0,10.0,0.37,12.9,7.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",New Mexico,7.0,7.6,-0.89,9.4,5.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",New York,14.0,8.1,-0.63,9.1,7.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",North Carolina,43.0,11.2,0.99,13.8,8.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",North Dakota,45.0,11.8,1.31,13.9,9.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Ohio,41.0,10.8,0.79,12.5,9.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Oklahoma,32.0,9.8,0.26,12.0,7.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Oregon,3.0,6.4,-1.52,7.9,4.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Pennsylvania,26.0,9.6,0.16,11.3,7.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Rhode Island,20.0,9.0,-0.16,11.0,7.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",South Carolina,36.0,10.1,0.42,11.9,8.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",South Dakota,25.0,9.5,0.1,12.0,7.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Tennessee,23.0,9.2,-0.05,11.5,6.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Texas,39.0,10.5,0.63,12.9,8.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Utah,1.0,5.4,-2.0,6.5,4.4,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Vermont,2.0,5.7,-1.89,7.1,4.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Virginia,17.0,8.8,-0.26,10.2,7.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Washington,5.0,7.2,-1.1,8.4,6.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",West Virginia,50.0,14.3,2.0,17.1,11.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Wisconsin,22.0,9.1,-0.1,11.2,7.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",Wyoming,39.0,10.5,0.63,12.7,8.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",District of Columbia,,5.3,,6.8,3.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $75,000 or More",United States,,9.3,,9.6,8.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Alabama,29.0,30.3,0.73,33.6,27.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Alaska,50.0,44.1,2.0,51.4,36.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Arizona,9.0,23.7,-0.41,27.4,20.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Arkansas,45.0,36.3,1.76,40.0,32.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",California,1.0,16.7,-1.63,18.7,14.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Colorado,19.0,25.6,-0.09,28.5,22.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Connecticut,8.0,22.9,-0.55,26.0,19.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Delaware,27.0,29.6,0.61,33.4,25.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Florida,4.0,21.7,-0.76,24.4,18.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Georgia,12.0,24.5,-0.28,27.0,22.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Hawaii,6.0,22.8,-0.57,26.0,19.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Idaho,15.0,25.3,-0.14,30.0,20.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Illinois,12.0,24.5,-0.28,27.8,21.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Indiana,41.0,34.8,1.5,38.1,31.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Iowa,31.0,31.1,0.86,33.9,28.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Kansas,36.0,32.6,1.12,35.6,29.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Kentucky,48.0,38.8,2.0,42.6,35.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Louisiana,25.0,29.3,0.55,32.8,25.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Maine,33.0,31.7,0.97,35.0,28.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Maryland,10.0,24.0,-0.36,26.9,21.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Massachusetts,18.0,25.4,-0.12,29.4,21.4,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Michigan,42.0,34.9,1.52,37.8,31.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Minnesota,15.0,25.3,-0.14,27.5,23.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Mississippi,36.0,32.6,1.12,35.7,29.4,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Missouri,46.0,36.4,1.78,40.5,32.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Montana,40.0,34.4,1.44,38.5,30.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Nebraska,26.0,29.4,0.57,32.1,26.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Nevada,6.0,22.8,-0.57,27.7,17.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",New Hampshire,32.0,31.5,0.93,36.5,26.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",New Jersey,15.0,25.3,-0.14,31.9,18.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",New Mexico,12.0,24.5,-0.28,27.1,21.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",New York,3.0,21.5,-0.8,23.3,19.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",North Carolina,30.0,30.6,0.78,34.5,26.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",North Dakota,46.0,36.4,1.78,41.2,31.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Ohio,43.0,35.2,1.57,38.2,32.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Oklahoma,38.0,33.5,1.28,37.2,29.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Oregon,23.0,28.7,0.45,32.2,25.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Pennsylvania,35.0,32.5,1.11,36.2,28.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Rhode Island,20.0,25.7,-0.07,29.9,21.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",South Carolina,24.0,28.8,0.47,31.5,26.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",South Dakota,44.0,36.1,1.73,42.0,30.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Tennessee,39.0,34.3,1.42,38.0,30.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Texas,2.0,19.2,-1.19,22.7,15.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Utah,5.0,22.3,-0.66,25.5,19.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Vermont,21.0,26.1,0.0,29.6,22.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Virginia,22.0,28.4,0.4,31.3,25.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Washington,11.0,24.1,-0.35,26.9,21.4,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",West Virginia,49.0,39.3,2.0,42.6,35.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Wisconsin,28.0,29.9,0.66,34.4,25.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",Wyoming,34.0,32.4,1.09,36.9,27.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",District of Columbia,,31.8,,36.4,27.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - Less Than $25,000",United States,,26.1,,26.7,25.4,"CDC, Behavioral Risk Factor Surveillance System",2018
2020,2020 Annual,"Smoking - $25-$49,999",Alabama,38.0,21.2,0.89,24.3,18.1,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Alaska,27.0,19.6,0.38,26.1,13.1,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Arizona,6.0,16.5,-0.6,19.8,13.1,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Arkansas,32.0,19.7,0.41,23.4,16.1,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",California,2.0,11.2,-2.0,13.0,9.4,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Colorado,25.0,19.4,0.32,22.0,16.8,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Connecticut,15.0,18.2,-0.06,21.2,15.1,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Delaware,21.0,19.1,0.22,23.6,14.6,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Florida,18.0,18.8,0.13,21.9,15.8,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Georgia,18.0,18.8,0.13,22.0,15.5,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Hawaii,3.0,13.4,-1.59,15.6,11.1,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Idaho,12.0,17.2,-0.38,21.0,13.5,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Illinois,9.0,16.8,-0.51,19.8,13.8,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Indiana,48.0,24.4,1.9,27.2,21.6,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Iowa,34.0,20.0,0.51,22.2,17.8,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Kansas,16.0,18.3,-0.03,20.3,16.3,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Kentucky,49.0,24.8,2.0,28.6,21.0,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Louisiana,44.0,22.5,1.3,26.4,18.6,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Maine,41.0,21.9,1.11,24.9,19.0,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Maryland,32.0,19.7,0.41,22.4,16.9,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Massachusetts,10.0,16.9,-0.48,20.0,13.9,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Michigan,42.0,22.2,1.21,24.9,19.5,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Minnesota,37.0,20.9,0.79,22.9,19.0,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Mississippi,21.0,19.1,0.22,22.5,15.7,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Missouri,40.0,21.7,1.05,24.8,18.6,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Montana,20.0,18.9,0.16,21.6,16.1,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Nebraska,13.0,17.3,-0.35,19.2,15.4,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Nevada,7.0,16.6,-0.57,21.1,12.2,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",New Hampshire,26.0,19.5,0.35,23.3,15.7,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",New Jersey,36.0,20.6,0.7,28.7,12.6,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",New Mexico,17.0,18.4,0.0,21.9,15.0,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",New York,14.0,17.5,-0.29,20.0,15.1,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",North Carolina,27.0,19.6,0.38,23.2,16.1,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",North Dakota,27.0,19.6,0.38,23.4,15.8,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Ohio,47.0,23.9,1.75,26.5,21.2,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Oklahoma,27.0,19.6,0.38,22.5,16.7,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Oregon,23.0,19.3,0.29,22.2,16.3,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Pennsylvania,45.0,22.9,1.43,26.0,19.7,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Rhode Island,8.0,16.7,-0.54,20.1,13.2,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",South Carolina,39.0,21.3,0.92,24.9,17.8,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",South Dakota,42.0,22.2,1.21,26.8,17.5,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Tennessee,46.0,23.4,1.59,27.0,19.7,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Texas,5.0,15.2,-1.02,18.3,12.1,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Utah,1.0,10.5,-2.0,12.3,8.8,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Vermont,23.0,19.3,0.29,22.7,15.8,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Virginia,10.0,16.9,-0.48,19.4,14.5,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Washington,4.0,14.9,-1.11,17.0,12.9,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",West Virginia,50.0,26.8,2.0,30.1,23.5,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Wisconsin,35.0,20.3,0.6,23.9,16.7,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",Wyoming,27.0,19.6,0.38,23.7,15.6,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",District of Columbia,,19.4,,26.0,12.8,AHR data,
2020,2020 Annual,"Smoking - $25-$49,999",United States,,18.4,,19.0,17.9,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Alabama,47.0,19.3,1.62,23.0,15.6,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Alaska,3.0,10.6,-1.44,15.0,6.2,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Arizona,12.0,12.6,-0.74,16.1,9.1,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Arkansas,35.0,15.8,0.39,19.9,11.7,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",California,6.0,11.2,-1.23,13.8,8.7,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Colorado,16.0,13.9,-0.28,16.5,11.4,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Connecticut,10.0,12.5,-0.77,15.5,9.5,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Delaware,39.0,16.1,0.49,21.1,11.2,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Florida,15.0,13.6,-0.39,16.7,10.5,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Georgia,31.0,15.5,0.28,20.3,10.8,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Hawaii,5.0,11.0,-1.3,13.4,8.7,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Idaho,25.0,14.8,0.04,19.1,10.5,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Illinois,25.0,14.8,0.04,18.0,11.5,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Indiana,44.0,17.6,1.02,20.7,14.5,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Iowa,43.0,16.8,0.74,19.1,14.4,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Kansas,31.0,15.5,0.28,17.7,13.3,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Kentucky,50.0,24.5,2.0,29.4,19.7,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Louisiana,27.0,14.9,0.07,18.9,11.0,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Maine,19.0,14.1,-0.21,17.0,11.3,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Maryland,14.0,13.0,-0.6,15.4,10.7,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Massachusetts,16.0,13.9,-0.28,17.1,10.6,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Michigan,38.0,16.0,0.46,18.7,13.2,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Minnesota,36.0,15.9,0.42,17.9,14.0,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Mississippi,46.0,18.1,1.19,22.8,13.4,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Missouri,33.0,15.6,0.32,18.9,12.2,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Montana,18.0,14.0,-0.25,16.8,11.1,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Nebraska,24.0,14.7,0.0,17.1,12.3,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",Nevada,34.0,15.7,0.35,21.5,10.0,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",New Hampshire,36.0,15.9,0.42,19.9,11.9,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",New Jersey,2.0,10.0,-1.65,14.0,6.0,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",New Mexico,7.0,11.3,-1.19,14.8,7.8,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",New York,45.0,17.7,1.05,21.3,14.2,AHR data,
2020,2020 Annual,"Smoking - $50-$74,999",North Carolina,40.0,16.2,0.53,20.6,11.8,AHR data,
